Time [s],Computed Engine Load,Engine RPM,Speed,Air throughput (MAF Sensor),Absolute Engine Load,Relative throttle position,Relative gas pedal position,
2019-10-31 21:06:08.347,20.784313201904297,747.0,0.0,3.5199999809265137,16.86274528503418,1.9607843160629272,0.0,
2019-10-31 21:06:10.092,16.86274528503418,756.25,0.0,3.1600000858306885,16.47058868408203,1.5686274766921997,0.0,
2019-10-31 21:06:12.446,18.039215087890625,753.0,0.0,2.7100000381469727,17.254901885986328,1.5686274766921997,0.0,
2019-10-31 21:06:13.170,18.039215087890625,753.0,0.0,2.7100000381469727,17.647058486938477,1.5686274766921997,0.0,
2019-10-31 21:06:14.820,19.60784339904785,738.0,0.0,3.4700000286102295,16.47058868408203,1.5686274766921997,0.0,
2019-10-31 21:06:15.570,19.60784339904785,738.0,0.0,3.4700000286102295,24.3137264251709,2.3529412746429443,0.0,
2019-10-31 21:06:17.269,23.921567916870117,941.75,0.0,4.579999923706055,20.0,2.745098114013672,0.0,
2019-10-31 21:06:17.996,23.921567916870117,941.75,0.0,4.579999923706055,19.60784339904785,2.745098114013672,0.0,
2019-10-31 21:06:19.672,23.13725471496582,938.25,0.0,4.46999979019165,21.176469802856445,2.745098114013672,0.0,
2019-10-31 21:06:20.421,23.13725471496582,938.25,0.0,4.46999979019165,19.60784339904785,1.5686274766921997,0.0,
2019-10-31 21:06:22.046,16.078432083129883,770.0,0.0,2.950000047683716,13.333333015441895,1.5686274766921997,0.0,
2019-10-31 21:06:22.769,16.078432083129883,770.0,0.0,2.950000047683716,18.039215087890625,1.5686274766921997,0.0,
2019-10-31 21:06:24.422,17.647058486938477,702.25,0.0,3.1600000858306885,18.431371688842773,1.5686274766921997,0.0,
2019-10-31 21:06:25.172,17.647058486938477,702.25,0.0,3.1600000858306885,18.039215087890625,1.5686274766921997,0.0,
2019-10-31 21:06:26.894,21.568628311157227,726.5,0.0,3.430000066757202,16.86274528503418,1.5686274766921997,0.0,
2019-10-31 21:06:27.597,21.568628311157227,726.5,0.0,3.430000066757202,17.647058486938477,1.5686274766921997,0.0,
2019-10-31 21:06:29.319,16.47058868408203,750.5,0.0,3.569999933242798,17.254901885986328,1.5686274766921997,0.0,
2019-10-31 21:06:29.997,16.47058868408203,750.5,0.0,3.569999933242798,18.039215087890625,1.5686274766921997,0.0,
2019-10-31 21:06:31.693,16.86274528503418,738.0,0.0,2.9100000858306885,17.647058486938477,1.5686274766921997,0.0,
2019-10-31 21:06:32.421,16.86274528503418,738.0,0.0,2.9100000858306885,17.254901885986328,1.5686274766921997,0.0,
2019-10-31 21:06:34.120,26.27450942993164,920.75,0.0,4.239999771118164,22.352941513061523,2.3529412746429443,0.0,
2019-10-31 21:06:34.869,26.27450942993164,920.75,0.0,4.239999771118164,20.784313201904297,2.3529412746429443,0.0,
2019-10-31 21:06:36.445,23.921567916870117,861.25,0.0,4.46999979019165,19.60784339904785,2.3529412746429443,0.0,
2019-10-31 21:06:37.144,23.921567916870117,861.25,0.0,4.46999979019165,20.39215660095215,2.3529412746429443,0.0,
2019-10-31 21:06:38.771,18.431371688842773,851.25,0.0,3.809999942779541,12.549019813537598,1.9607843160629272,0.0,
2019-10-31 21:06:39.471,18.431371688842773,851.25,0.0,3.809999942779541,16.078432083129883,1.9607843160629272,0.0,
2019-10-31 21:06:41.172,18.431371688842773,764.0,0.0,3.200000047683716,17.254901885986328,1.5686274766921997,0.0,
2019-10-31 21:06:41.895,18.431371688842773,764.0,0.0,3.200000047683716,16.86274528503418,1.5686274766921997,0.0,
2019-10-31 21:06:43.594,20.0,732.0,0.0,3.119999885559082,17.647058486938477,1.5686274766921997,0.0,
2019-10-31 21:06:44.320,20.0,732.0,0.0,3.119999885559082,17.254901885986328,1.5686274766921997,0.0,
2019-10-31 21:06:46.018,16.078432083129883,767.5,0.0,2.869999885559082,16.86274528503418,1.5686274766921997,0.0,
2019-10-31 21:06:46.745,16.078432083129883,767.5,0.0,2.869999885559082,17.254901885986328,1.5686274766921997,0.0,
2019-10-31 21:06:48.420,18.039215087890625,738.5,0.0,3.200000047683716,17.647058486938477,1.5686274766921997,0.0,
2019-10-31 21:06:49.146,18.039215087890625,738.5,0.0,3.200000047683716,17.254901885986328,1.5686274766921997,0.0,
2019-10-31 21:06:50.845,22.352941513061523,907.5,0.0,4.940000057220459,23.52941131591797,2.3529412746429443,0.0,
2019-10-31 21:06:53.246,24.3137264251709,890.75,0.0,4.239999771118164,20.784313201904297,2.3529412746429443,0.0,
2019-10-31 21:06:55.670,14.901960372924805,854.25,0.0,3.4700000286102295,20.39215660095215,1.5686274766921997,0.0,
2019-10-31 21:06:56.395,14.901960372924805,854.25,0.0,3.4700000286102295,17.647058486938477,1.5686274766921997,0.0,
2019-10-31 21:06:58.096,16.86274528503418,756.0,0.0,2.950000047683716,16.86274528503418,1.5686274766921997,0.0,
2019-10-31 21:06:58.795,16.86274528503418,756.0,0.0,2.950000047683716,17.647058486938477,1.5686274766921997,0.0,
2019-10-31 21:07:00.496,19.60784339904785,749.0,0.0,2.869999885559082,17.254901885986328,1.5686274766921997,0.0,
2019-10-31 21:07:01.220,19.60784339904785,749.0,0.0,2.869999885559082,17.647058486938477,1.5686274766921997,0.0,
2019-10-31 21:07:05.320,18.823530197143555,758.0,0.0,3.3399999141693115,17.254901885986328,1.5686274766921997,0.0,
2019-10-31 21:07:06.044,18.823530197143555,758.0,0.0,3.3399999141693115,16.86274528503418,1.5686274766921997,0.0,
2019-10-31 21:07:07.746,30.19607925415039,711.0,0.0,4.239999771118164,18.039215087890625,1.5686274766921997,0.0,
2019-10-31 21:07:08.470,30.19607925415039,711.0,0.0,4.239999771118164,20.0,2.3529412746429443,0.0,
2019-10-31 21:07:10.146,23.13725471496582,867.0,0.0,4.519999980926514,19.215686798095703,2.3529412746429443,0.0,
2019-10-31 21:07:12.595,22.745098114013672,941.75,0.0,3.119999885559082,19.60784339904785,2.3529412746429443,0.0,
2019-10-31 21:07:13.295,22.745098114013672,941.75,0.0,3.119999885559082,13.72549057006836,1.9607843160629272,0.0,
2019-10-31 21:07:14.969,21.568628311157227,741.5,0.0,5.789999961853027,18.431371688842773,2.745098114013672,0.0,
2019-10-31 21:07:15.720,21.568628311157227,741.5,0.0,5.789999961853027,19.215686798095703,1.9607843160629272,0.0,
2019-10-31 21:07:17.396,23.921567916870117,705.0,0.0,5.320000171661377,24.3137264251709,2.3529412746429443,0.0,
2019-10-31 21:07:18.147,23.921567916870117,705.0,0.0,5.320000171661377,23.52941131591797,1.9607843160629272,0.0,
2019-10-31 21:07:19.820,23.921567916870117,687.75,2.0,3.859999895095825,21.568628311157227,2.3529412746429443,0.0,
2019-10-31 21:07:20.547,23.921567916870117,687.75,2.0,3.859999895095825,27.45098114013672,1.9607843160629272,0.0,
2019-10-31 21:07:22.246,34.90196228027344,714.5,3.0,3.069999933242798,20.0,1.9607843160629272,0.0,
2019-10-31 21:07:22.945,34.90196228027344,714.5,3.0,3.069999933242798,21.176469802856445,2.3529412746429443,0.0,
2019-10-31 21:07:24.645,25.882352828979492,725.25,4.0,4.130000114440918,24.3137264251709,2.3529412746429443,0.0,
2019-10-31 21:07:25.397,25.882352828979492,725.25,4.0,4.130000114440918,20.0,2.745098114013672,0.0,
2019-10-31 21:07:27.070,25.490196228027344,825.0,5.0,4.699999809265137,30.19607925415039,3.1372549533843994,0.0,
2019-10-31 21:07:27.798,25.490196228027344,825.0,5.0,4.699999809265137,27.058822631835938,2.745098114013672,0.0,
2019-10-31 21:07:29.469,29.019607543945312,702.5,4.0,3.430000066757202,26.27450942993164,2.3529412746429443,0.0,
2019-10-31 21:07:30.196,29.019607543945312,702.5,4.0,3.430000066757202,19.215686798095703,2.3529412746429443,0.0,
2019-10-31 21:07:31.897,25.882352828979492,696.0,3.0,9.5600004196167,24.705883026123047,2.3529412746429443,0.0,
2019-10-31 21:07:32.620,25.882352828979492,696.0,3.0,9.5600004196167,41.568626403808594,7.843137264251709,0.0,
2019-10-31 21:07:34.295,25.490196228027344,802.5,0.0,4.239999771118164,16.47058868408203,3.1372549533843994,0.0,
2019-10-31 21:07:35.019,25.490196228027344,802.5,0.0,4.239999771118164,19.60784339904785,4.313725471496582,7.843137264251709,
2019-10-31 21:07:36.720,41.568626403808594,950.5,5.0,17.260000228881836,36.86274337768555,3.529411792755127,3.1372549533843994,
2019-10-31 21:07:37.445,41.568626403808594,950.5,5.0,17.260000228881836,29.019607543945312,4.705882549285889,7.843137264251709,
2019-10-31 21:07:39.147,55.686275482177734,1945.5,16.0,22.899999618530273,52.156864166259766,9.411765098571777,9.019607543945312,
2019-10-31 21:07:39.846,55.686275482177734,1945.5,16.0,22.899999618530273,50.19607925415039,10.196078300476074,9.019607543945312,
2019-10-31 21:07:41.546,20.784313201904297,1293.25,22.0,4.639999866485596,37.64706039428711,7.450980186462402,2.3529412746429443,
2019-10-31 21:07:42.271,20.784313201904297,1293.25,22.0,4.639999866485596,18.039215087890625,2.3529412746429443,0.0,
2019-10-31 21:07:43.969,22.745098114013672,811.25,3.0,4.519999980926514,23.921567916870117,2.745098114013672,0.0,
2019-10-31 21:07:44.696,22.745098114013672,811.25,3.0,4.519999980926514,25.882352828979492,2.3529412746429443,0.0,
2019-10-31 21:07:46.394,52.156864166259766,936.25,4.0,17.520000457763672,23.52941131591797,2.3529412746429443,0.0,
2019-10-31 21:07:47.095,52.156864166259766,936.25,4.0,17.520000457763672,46.66666793823242,8.627450942993164,8.627450942993164,
2019-10-31 21:07:48.795,36.86274337768555,1667.25,16.0,5.059999942779541,56.47058868408203,7.843137264251709,5.882352828979492,
2019-10-31 21:07:49.519,36.86274337768555,1667.25,16.0,5.059999942779541,14.117647171020508,2.3529412746429443,0.0,
2019-10-31 21:07:51.295,40.39215850830078,1318.5,16.0,17.389999389648438,14.509803771972656,3.529411792755127,5.882352828979492,
2019-10-31 21:07:51.971,40.39215850830078,1318.5,16.0,17.389999389648438,50.98039245605469,8.235294342041016,10.196078300476074,
2019-10-31 21:07:53.620,68.62744903564453,1952.75,25.0,16.600000381469727,58.82352828979492,11.372549057006836,9.411765098571777,
2019-10-31 21:07:54.346,68.62744903564453,1952.75,25.0,16.600000381469727,25.882352828979492,6.666666507720947,9.019607543945312,
2019-10-31 21:07:56.048,46.66666793823242,1740.25,32.0,15.800000190734863,55.29411697387695,8.235294342041016,8.627450942993164,
2019-10-31 21:07:56.769,46.66666793823242,1740.25,32.0,15.800000190734863,44.70588302612305,12.15686321258545,9.411765098571777,
2019-10-31 21:07:58.419,73.33333587646484,1345.75,37.0,5.059999942779541,68.62744903564453,16.47058868408203,8.627450942993164,
2019-10-31 21:07:59.170,73.33333587646484,1345.75,37.0,5.059999942779541,17.647058486938477,2.745098114013672,0.0,
2019-10-31 21:08:00.871,21.176469802856445,1021.5,29.0,4.579999923706055,15.29411792755127,2.745098114013672,0.0,
2019-10-31 21:08:01.596,21.176469802856445,1021.5,29.0,4.579999923706055,19.60784339904785,1.5686274766921997,0.0,
2019-10-31 21:08:03.297,22.745098114013672,851.75,12.0,4.519999980926514,16.078432083129883,2.3529412746429443,0.0,
2019-10-31 21:08:04.020,22.745098114013672,851.75,12.0,4.519999980926514,24.3137264251709,1.9607843160629272,0.0,
2019-10-31 21:08:05.722,27.45098114013672,642.5,0.0,3.7100000381469727,23.13725471496582,1.5686274766921997,0.0,
2019-10-31 21:08:08.121,23.52941131591797,644.75,0.0,3.9700000286102295,22.745098114013672,1.9607843160629272,0.0,
2019-10-31 21:08:08.845,23.52941131591797,644.75,0.0,3.9700000286102295,23.13725471496582,1.9607843160629272,0.0,
2019-10-31 21:08:12.946,17.254901885986328,724.0,0.0,3.9700000286102295,22.745098114013672,2.745098114013672,0.0,
2019-10-31 21:08:13.670,17.254901885986328,724.0,0.0,3.9700000286102295,21.960784912109375,1.9607843160629272,0.0,
2019-10-31 21:08:15.371,22.352941513061523,698.5,0.0,3.569999933242798,22.352941513061523,1.9607843160629272,0.0,
2019-10-31 21:08:16.095,22.352941513061523,698.5,0.0,3.569999933242798,23.13725471496582,2.745098114013672,0.0,
2019-10-31 21:08:17.771,26.27450942993164,711.5,0.0,4.579999923706055,23.921567916870117,2.3529412746429443,0.0,
2019-10-31 21:08:18.521,26.27450942993164,711.5,0.0,4.579999923706055,26.66666603088379,2.3529412746429443,0.0,
2019-10-31 21:08:20.195,26.27450942993164,708.75,0.0,4.130000114440918,26.27450942993164,2.3529412746429443,0.0,
2019-10-31 21:08:20.919,26.27450942993164,708.75,0.0,4.130000114440918,25.882352828979492,1.9607843160629272,0.0,
2019-10-31 21:08:22.621,27.058822631835938,636.5,0.0,3.809999942779541,21.568628311157227,1.9607843160629272,0.0,
2019-10-31 21:08:23.344,27.058822631835938,636.5,0.0,3.809999942779541,22.352941513061523,1.9607843160629272,0.0,
2019-10-31 21:08:25.021,20.39215660095215,665.5,0.0,3.6700000762939453,21.568628311157227,1.9607843160629272,0.0,
2019-10-31 21:08:27.446,23.13725471496582,637.5,0.0,3.4700000286102295,21.960784912109375,1.9607843160629272,0.0,
2019-10-31 21:08:28.169,23.13725471496582,637.5,0.0,3.4700000286102295,22.745098114013672,1.9607843160629272,0.0,
2019-10-31 21:08:30.569,21.568628311157227,635.5,0.0,3.380000114440918,22.352941513061523,1.9607843160629272,0.0,
2019-10-31 21:08:32.271,36.86274337768555,660.25,0.0,10.4399995803833,22.745098114013672,1.9607843160629272,0.0,
2019-10-31 21:08:32.969,36.86274337768555,660.25,0.0,10.4399995803833,57.64706039428711,2.745098114013672,0.0,
2019-10-31 21:08:34.696,100.0,1228.0,8.0,16.600000381469727,22.352941513061523,2.745098114013672,0.0,
2019-10-31 21:08:35.422,100.0,1228.0,8.0,16.600000381469727,42.35293960571289,7.450980186462402,7.450980186462402,
2019-10-31 21:08:37.094,38.039215087890625,1225.75,16.0,11.680000305175781,41.960784912109375,5.490196228027344,3.1372549533843994,
2019-10-31 21:08:37.821,38.039215087890625,1225.75,16.0,11.680000305175781,40.7843132019043,6.666666507720947,7.450980186462402,
2019-10-31 21:08:39.519,56.07843017578125,1876.0,24.0,26.280000686645508,44.70588302612305,11.372549057006836,9.411765098571777,
2019-10-31 21:08:40.246,56.07843017578125,1876.0,24.0,26.280000686645508,65.88235473632812,11.764705657958984,10.588234901428223,
2019-10-31 21:08:41.918,29.80392074584961,1908.25,34.0,18.420000076293945,62.35293960571289,12.15686321258545,5.490196228027344,
2019-10-31 21:08:42.645,29.80392074584961,1908.25,34.0,18.420000076293945,59.60784149169922,10.196078300476074,8.235294342041016,
2019-10-31 21:08:44.345,51.3725471496582,1463.75,40.0,18.729999542236328,63.52941131591797,8.235294342041016,8.235294342041016,
2019-10-31 21:08:45.070,51.3725471496582,1463.75,40.0,18.729999542236328,26.66666603088379,2.3529412746429443,0.0,
2019-10-31 21:08:47.495,15.686274528503418,1394.0,40.0,3.619999885559082,11.372549057006836,1.9607843160629272,0.0,
2019-10-31 21:08:49.170,14.901960372924805,1067.75,30.0,3.069999933242798,11.764705657958984,1.9607843160629272,0.0,
2019-10-31 21:08:49.895,14.901960372924805,1067.75,30.0,3.069999933242798,12.15686321258545,1.9607843160629272,0.0,
2019-10-31 21:08:51.596,21.176469802856445,736.0,17.0,3.430000066757202,15.29411792755127,1.9607843160629272,0.0,
2019-10-31 21:08:52.343,21.176469802856445,736.0,17.0,3.430000066757202,13.72549057006836,1.9607843160629272,0.0,
2019-10-31 21:08:54.021,28.235294342041016,662.25,8.0,16.860000610351562,19.60784339904785,1.9607843160629272,0.0,
2019-10-31 21:08:54.695,28.235294342041016,662.25,8.0,16.860000610351562,34.509803771972656,3.9215686321258545,7.843137264251709,
2019-10-31 21:08:56.421,54.117645263671875,1760.75,17.0,25.690000534057617,47.843135833740234,7.843137264251709,4.705882549285889,
2019-10-31 21:08:57.146,54.117645263671875,1760.75,17.0,25.690000534057617,58.431373596191406,11.764705657958984,10.588234901428223,
2019-10-31 21:08:58.847,91.76470947265625,2213.25,29.0,32.02000045776367,61.568626403808594,12.941176414489746,11.764705657958984,
2019-10-31 21:08:59.572,91.76470947265625,2213.25,29.0,32.02000045776367,62.35293960571289,7.450980186462402,9.411765098571777,
2019-10-31 21:09:01.246,38.431373596191406,1331.75,35.0,10.619999885559082,51.764705657958984,7.058823585510254,6.666666507720947,
2019-10-31 21:09:01.970,38.431373596191406,1331.75,35.0,10.619999885559082,23.13725471496582,4.313725471496582,6.666666507720947,
2019-10-31 21:09:03.670,57.64706039428711,1295.0,36.0,3.9700000286102295,28.235294342041016,8.235294342041016,8.627450942993164,
2019-10-31 21:09:04.396,57.64706039428711,1295.0,36.0,3.9700000286102295,11.764705657958984,1.9607843160629272,0.0,
2019-10-31 21:09:06.095,15.686274528503418,834.0,19.0,4.349999904632568,12.549019813537598,1.9607843160629272,0.0,
2019-10-31 21:09:06.819,15.686274528503418,834.0,19.0,4.349999904632568,16.47058868408203,1.5686274766921997,0.0,
2019-10-31 21:09:08.496,41.17647171020508,1127.75,9.0,23.549999237060547,23.13725471496582,1.9607843160629272,4.313725471496582,
2019-10-31 21:09:09.221,41.17647171020508,1127.75,9.0,23.549999237060547,23.921567916870117,4.705882549285889,5.490196228027344,
2019-10-31 21:09:10.921,83.92156982421875,1862.0,18.0,24.520000457763672,30.980392456054688,7.450980186462402,9.019607543945312,
2019-10-31 21:09:11.645,83.92156982421875,1862.0,18.0,24.520000457763672,56.86274337768555,10.980392456054688,9.803921699523926,
2019-10-31 21:09:13.322,70.19607543945312,2077.75,30.0,32.790000915527344,54.117645263671875,11.372549057006836,10.196078300476074,
2019-10-31 21:09:14.043,70.19607543945312,2077.75,30.0,32.790000915527344,59.2156867980957,12.941176414489746,9.411765098571777,
2019-10-31 21:09:15.744,69.01960754394531,2003.0,39.0,23.15999984741211,56.07843017578125,13.333333015441895,9.411765098571777,
2019-10-31 21:09:16.471,69.01960754394531,2003.0,39.0,23.15999984741211,64.31372833251953,10.980392456054688,7.843137264251709,
2019-10-31 21:09:18.171,43.13725662231445,1500.75,43.0,6.119999885559082,44.70588302612305,7.450980186462402,6.666666507720947,
2019-10-31 21:09:18.897,43.13725662231445,1500.75,43.0,6.119999885559082,15.29411792755127,2.745098114013672,0.0,
2019-10-31 21:09:20.595,19.215686798095703,1391.5,39.0,4.820000171661377,14.117647171020508,2.745098114013672,0.0,
2019-10-31 21:09:21.272,19.215686798095703,1391.5,39.0,4.820000171661377,14.901960372924805,2.745098114013672,0.0,
2019-10-31 21:09:22.994,19.60784339904785,968.0,25.0,4.760000228881836,16.86274528503418,2.3529412746429443,0.0,
2019-10-31 21:09:23.720,19.60784339904785,968.0,25.0,4.760000228881836,16.078432083129883,2.3529412746429443,0.0,
2019-10-31 21:09:25.394,26.27450942993164,670.0,7.0,6.400000095367432,16.47058868408203,1.9607843160629272,0.0,
2019-10-31 21:09:26.120,26.27450942993164,670.0,7.0,6.400000095367432,52.156864166259766,7.058823585510254,9.019607543945312,
2019-10-31 21:09:27.824,56.47058868408203,1926.75,17.0,21.360000610351562,42.35293960571289,8.627450942993164,8.235294342041016,
2019-10-31 21:09:28.545,56.47058868408203,1926.75,17.0,21.360000610351562,48.6274528503418,11.372549057006836,9.803921699523926,
2019-10-31 21:09:30.244,74.50980377197266,2084.75,27.0,32.599998474121094,56.86274337768555,11.372549057006836,10.980392456054688,
2019-10-31 21:09:30.970,74.50980377197266,2084.75,27.0,32.599998474121094,60.39215850830078,12.549019813537598,10.980392456054688,
2019-10-31 21:09:32.670,89.01960754394531,2416.0,38.0,31.6299991607666,54.117645263671875,12.15686321258545,10.588234901428223,
2019-10-31 21:09:33.396,89.01960754394531,2416.0,38.0,31.6299991607666,56.86274337768555,12.549019813537598,10.196078300476074,
2019-10-31 21:09:35.071,93.7254867553711,1729.25,45.0,27.639999389648438,58.039215087890625,13.72549057006836,9.803921699523926,
2019-10-31 21:09:35.794,93.7254867553711,1729.25,45.0,27.639999389648438,65.88235473632812,14.117647171020508,7.843137264251709,
2019-10-31 21:09:37.470,61.17647171020508,1660.5,50.0,10.619999885559082,56.47058868408203,12.15686321258545,8.627450942993164,
2019-10-31 21:09:38.193,61.17647171020508,1660.5,50.0,10.619999885559082,31.764705657958984,7.843137264251709,9.411765098571777,
2019-10-31 21:09:39.897,92.54901885986328,2238.75,54.0,38.31999969482422,72.1568603515625,15.686274528503418,14.117647171020508,
2019-10-31 21:09:40.619,92.54901885986328,2238.75,54.0,38.31999969482422,70.19607543945312,18.823530197143555,13.333333015441895,
2019-10-31 21:09:42.342,87.45098114013672,2191.75,60.0,26.280000686645508,67.05882263183594,16.47058868408203,12.15686321258545,
2019-10-31 21:09:43.019,87.45098114013672,2191.75,60.0,26.280000686645508,28.235294342041016,5.098039150238037,5.098039150238037,
2019-10-31 21:09:44.721,37.25490188598633,1558.5,58.0,5.590000152587891,20.39215660095215,5.490196228027344,6.274509906768799,
2019-10-31 21:09:45.471,37.25490188598633,1558.5,58.0,5.590000152587891,15.29411792755127,2.745098114013672,0.0,
2019-10-31 21:09:47.145,23.921567916870117,1029.75,39.0,4.239999771118164,16.86274528503418,2.3529412746429443,0.0,
2019-10-31 21:09:47.869,23.921567916870117,1029.75,39.0,4.239999771118164,19.60784339904785,2.3529412746429443,0.0,
2019-10-31 21:09:49.572,16.078432083129883,1064.25,29.0,3.5199999809265137,22.352941513061523,2.3529412746429443,0.0,
2019-10-31 21:09:50.270,16.078432083129883,1064.25,29.0,3.5199999809265137,14.901960372924805,1.9607843160629272,0.0,
2019-10-31 21:09:51.971,25.882352828979492,672.25,8.0,14.350000381469727,22.352941513061523,1.9607843160629272,0.0,
2019-10-31 21:09:52.695,25.882352828979492,672.25,8.0,14.350000381469727,47.843135833740234,7.843137264251709,8.627450942993164,
2019-10-31 21:09:54.370,56.07843017578125,2132.75,20.0,24.329999923706055,45.490196228027344,8.235294342041016,7.843137264251709,
2019-10-31 21:09:56.795,76.47058868408203,1836.0,30.0,31.15999984741211,46.27450942993164,12.941176414489746,9.411765098571777,
2019-10-31 21:09:57.521,76.47058868408203,1836.0,30.0,31.15999984741211,65.88235473632812,13.72549057006836,9.411765098571777,
2019-10-31 21:09:59.219,70.19607543945312,2237.75,41.0,25.889999389648438,61.568626403808594,12.15686321258545,10.196078300476074,
2019-10-31 21:09:59.945,70.19607543945312,2237.75,41.0,25.889999389648438,54.117645263671875,9.803921699523926,9.019607543945312,
2019-10-31 21:10:01.645,65.09803771972656,1705.0,47.0,15.930000305175781,50.19607925415039,10.196078300476074,8.235294342041016,
2019-10-31 21:10:02.372,65.09803771972656,1705.0,47.0,15.930000305175781,38.039215087890625,6.274509906768799,8.235294342041016,
2019-10-31 21:10:04.045,40.7843132019043,1321.25,49.0,5.789999961853027,57.25490188598633,6.274509906768799,7.058823585510254,
2019-10-31 21:10:04.771,40.7843132019043,1321.25,49.0,5.789999961853027,17.254901885986328,2.745098114013672,4.705882549285889,
2019-10-31 21:10:06.471,15.29411792755127,1181.0,48.0,3.119999885559082,23.921567916870117,2.745098114013672,0.3921568691730499,
2019-10-31 21:10:07.197,15.29411792755127,1181.0,48.0,3.119999885559082,14.901960372924805,1.5686274766921997,0.0,
2019-10-31 21:10:08.872,15.29411792755127,984.0,45.0,3.200000047683716,12.549019813537598,1.5686274766921997,0.0,
2019-10-31 21:10:09.595,15.29411792755127,984.0,45.0,3.200000047683716,14.117647171020508,1.5686274766921997,0.0,
2019-10-31 21:10:11.295,21.568628311157227,1020.75,43.0,4.409999847412109,13.333333015441895,2.3529412746429443,0.0,
2019-10-31 21:10:12.022,21.568628311157227,1020.75,43.0,4.409999847412109,16.078432083129883,2.3529412746429443,0.0,
2019-10-31 21:10:13.720,20.0,890.25,38.0,4.130000114440918,18.431371688842773,2.3529412746429443,0.0,
2019-10-31 21:10:14.446,20.0,890.25,38.0,4.130000114440918,19.60784339904785,1.5686274766921997,0.0,
2019-10-31 21:10:16.121,14.509803771972656,999.5,29.0,3.9700000286102295,11.372549057006836,1.9607843160629272,0.0,
2019-10-31 21:10:16.845,14.509803771972656,999.5,29.0,3.9700000286102295,24.3137264251709,5.098039150238037,7.450980186462402,
2019-10-31 21:10:18.545,64.70587921142578,1808.75,31.0,33.380001068115234,39.60784149169922,7.843137264251709,8.627450942993164,
2019-10-31 21:10:19.270,64.70587921142578,1808.75,31.0,33.380001068115234,69.4117660522461,63.92156982421875,18.431371688842773,
2019-10-31 21:10:21.670,96.47058868408203,2442.0,44.0,52.34000015258789,81.5686264038086,67.45098114013672,23.13725471496582,
2019-10-31 21:10:23.371,100.0,2608.5,56.0,58.11000061035156,80.78431701660156,67.45098114013672,23.52941131591797,
2019-10-31 21:10:24.099,100.0,2608.5,56.0,58.11000061035156,83.92156982421875,67.45098114013672,21.960784912109375,
2019-10-31 21:10:25.796,36.07843017578125,2325.5,63.0,29.260000228881836,85.09803771972656,13.72549057006836,7.058823585510254,
